County FIPS,County Name,State Name,5 digit 2024 jobs,6 digit 2024 jobs,Total,Share
48201,Harris,Texas,4,"32,945","32,949",1.4%
26163,Wayne,Michigan,"25,336",357,"25,693",3.6%
6001,Alameda,California,"24,971",123,"25,094",3.2%
21111,Jefferson,Kentucky,"11,933",925,"12,858",2.7%
18039,Elkhart,Indiana,83,"11,537","11,619",9.0%
26099,Macomb,Michigan,"11,337",130,"11,468",3.4%
47149,Rutherford,Tennessee,"11,025",427,"11,452",7.8%
21209,Scott,Kentucky,"9,571",92,"9,664",30.9%
29047,Clay,Missouri,"9,259",171,"9,430",8.5%
45083,Spartanburg,South Carolina,"8,993",152,"9,145",5.9%
18157,Tippecanoe,Indiana,"6,902","2,209","9,112",9.8%
18051,Gibson,Indiana,"8,487",19,"8,506",39.2%
17113,McLean,Illinois,"8,230",97,"8,327",9.5%
48029,Bexar,Texas,"6,526","1,503","8,028",0.9%
48329,Midland,Texas,0,"7,554","7,554",6.5%
48439,Tarrant,Texas,"5,302","1,804","7,106",0.7%
1125,Tuscaloosa,Alabama,"6,999",95,"7,094",7.2%
17031,Cook,Illinois,"5,512",503,"6,015",0.2%
17143,Peoria,Illinois,0,"5,931","5,931",5.8%
47065,Hamilton,Tennessee,"4,403","1,025","5,428",2.5%
39095,Lucas,Ohio,"5,333",0,"5,333",2.7%
1121,Talladega,Alabama,"5,115",134,"5,249",16.6%
1101,Montgomery,Alabama,"4,824",356,"5,180",3.9%
19013,Black Hawk,Iowa,106,"4,848","4,954",6.9%
18003,Allen,Indiana,"4,220",624,"4,844",2.5%
26049,Genesee,Michigan,"4,428",31,"4,459",3.4%
40109,Oklahoma,Oklahoma,0,"4,409","4,409",0.9%
1089,Madison,Alabama,"4,015",125,"4,140",1.8%
19125,Marion,Iowa,0,"4,103","4,103",21.0%
28089,Madison,Mississippi,"4,021",21,"4,042",6.8%
48121,Denton,Texas,"3,694",220,"3,914",1.3%
51155,Pulaski,Virginia,"3,895",0,"3,895",26.1%
48113,Dallas,Texas,22,"3,820","3,842",0.2%
13285,Troup,Georgia,"3,529",295,"3,825",9.3%
26045,Eaton,Michigan,"3,569",243,"3,812",8.8%
29183,St. Charles,Missouri,"3,623",154,"3,777",2.3%
6059,Orange,California,"3,303",427,"3,730",0.2%
8031,Denver,Colorado,0,"3,707","3,707",0.7%
56005,Campbell,Wyoming,"3,403",292,"3,695",14.8%
17161,Rock Island,Illinois,0,"3,627","3,627",5.1%
39159,Union,Ohio,"3,461",2,"3,462",10.1%
55139,Winnebago,Wisconsin,"3,185",24,"3,209",3.4%
40143,Tulsa,Oklahoma,"1,177","2,010","3,187",0.9%
47119,Maury,Tennessee,"3,053",83,"3,136",7.5%
13139,Hall,Georgia,0,"3,090","3,090",3.0%
39091,Logan,Ohio,"2,870",0,"2,870",14.9%
45019,Charleston,South Carolina,"2,851",6,"2,857",1.0%
39141,Ross,Ohio,"2,823",2,"2,825",9.5%
6037,Los Angeles,California,"1,201","1,598","2,799",0.1%
19061,Dubuque,Iowa,77,"2,506","2,583",4.4%
4021,Pinal,Arizona,"2,483",9,"2,492",3.3%
1073,Jefferson,Alabama,"1,400","1,015","2,415",0.7%
37159,Rowan,North Carolina,"2,145",114,"2,259",4.5%
19153,Polk,Iowa,0,"2,253","2,253",0.7%
40147,Washington,Oklahoma,0,"2,227","2,227",11.7%
42077,Lehigh,Pennsylvania,"2,188",16,"2,203",1.1%
4013,Maricopa,Arizona,"1,213",964,"2,177",0.1%
20079,Harvey,Kansas,0,"2,163","2,163",15.2%
42055,Franklin,Pennsylvania,0,"2,149","2,149",3.6%
28145,Union,Mississippi,"2,068",0,"2,068",16.9%
19163,Scott,Iowa,0,"2,035","2,035",2.2%
54081,Raleigh,West Virginia,"1,996",1,"1,997",6.2%
20209,Wyandotte,Kansas,"1,885",27,"1,912",2.1%
39093,Lorain,Ohio,"1,784",114,"1,897",1.9%
19081,Hancock,Iowa,0,"1,893","1,893",31.6%
38017,Cass,North Dakota,4,"1,792","1,796",1.4%
42059,Greene,Pennsylvania,"1,665",120,"1,785",15.1%
39023,Clark,Ohio,"1,732",50,"1,782",3.8%
45015,Berkeley,South Carolina,"1,707",59,"1,766",2.7%
53033,King,Washington,"1,455",307,"1,763",0.1%
37071,Gaston,North Carolina,"1,622",68,"1,690",2.2%
17179,Tazewell,Illinois,0,"1,679","1,679",3.6%
42071,Lancaster,Pennsylvania,346,"1,314","1,659",0.7%
38081,Sargent,North Dakota,0,"1,659","1,659",59.1%
26125,Oakland,Michigan,"1,193",458,"1,651",0.2%
18031,Decatur,Indiana,"1,626",12,"1,638",11.7%
35015,Eddy,New Mexico,0,"1,637","1,637",5.1%
40103,Noble,Oklahoma,0,"1,623","1,623",34.0%
31055,Douglas,Nebraska,0,"1,617","1,617",0.5%
55015,Calumet,Wisconsin,0,"1,599","1,599",9.8%
35025,Lea,New Mexico,0,"1,590","1,590",4.8%
35045,San Juan,New Mexico,479,"1,103","1,582",3.4%
54051,Marshall,West Virginia,"1,493",86,"1,579",14.8%
17115,Macon,Illinois,28,"1,540","1,568",3.5%
42003,Allegheny,Pennsylvania,7,"1,544","1,551",0.2%
21227,Warren,Kentucky,"1,525",20,"1,545",2.2%
47143,Rhea,Tennessee,"1,544",0,"1,544",13.1%
55027,Dodge,Wisconsin,0,"1,540","1,540",4.3%
54045,Logan,West Virginia,"1,475",0,"1,475",14.3%
6029,Kern,California,23,"1,448","1,471",0.4%
13157,Jackson,Georgia,0,"1,422","1,422",3.1%
40009,Beckham,Oklahoma,0,"1,400","1,400",14.2%
48135,Ector,Texas,1,"1,395","1,396",1.8%
37101,Johnston,North Carolina,0,"1,387","1,387",2.3%
8123,Weld,Colorado,0,"1,359","1,359",1.2%
20169,Saline,Kansas,103,"1,215","1,317",4.3%
18001,Adams,Indiana,0,"1,309","1,309",10.0%
6077,San Joaquin,California,844,458,"1,302",0.5%
42125,Washington,Pennsylvania,330,967,"1,297",1.5%
55087,Outagamie,Wisconsin,"1,240",36,"1,276",1.2%
54039,Kanawha,West Virginia,"1,082",187,"1,269",1.3%
39157,Tuscarawas,Ohio,26,"1,228","1,254",3.3%
51027,Buchanan,Virginia,"1,154",96,"1,250",20.8%
27053,Hennepin,Minnesota,17,"1,228","1,245",0.1%
51173,Smyth,Virginia,0,"1,224","1,224",10.3%
27145,Stearns,Minnesota,684,539,"1,224",1.4%
39003,Allen,Ohio,"1,195",0,"1,195",2.4%
1083,Limestone,Alabama,"1,181",12,"1,192",3.6%
55079,Milwaukee,Wisconsin,0,"1,188","1,188",0.3%
1059,Franklin,Alabama,0,"1,161","1,161",10.8%
20173,Sedgwick,Kansas,1,"1,137","1,138",0.4%
48085,Collin,Texas,40,"1,071","1,110",0.2%
37081,Guilford,North Carolina,"1,004",100,"1,103",0.4%
18083,Knox,Indiana,888,198,"1,085",6.3%
16001,Ada,Idaho,188,890,"1,078",0.4%
48339,Montgomery,Texas,0,"1,077","1,077",0.5%
39049,Franklin,Ohio,381,691,"1,073",0.1%
36065,Oneida,New York,0,"1,067","1,067",1.1%
6073,San Diego,California,124,935,"1,059",0.1%
48183,Gregg,Texas,0,"1,049","1,049",1.4%
17097,Lake,Illinois,166,871,"1,037",0.3%
46135,Yankton,South Dakota,0,"1,035","1,035",7.9%
38015,Burleigh,North Dakota,55,963,"1,018",1.8%
22057,Lafourche,Louisiana,0,"1,012","1,012",2.9%
47183,Weakley,Tennessee,0,"1,011","1,011",9.4%
18021,Clay,Indiana,9,993,"1,002",12.2%
5063,Independence,Arkansas,0,"1,000","1,000",5.7%
21067,Fayette,Kentucky,109,886,995,0.5%
31079,Hall,Nebraska,0,994,994,2.8%
54001,Barbour,West Virginia,951,25,976,25.1%
47059,Greene,Tennessee,0,973,973,3.9%
54109,Wyoming,West Virginia,597,372,969,22.1%
48245,Jefferson,Texas,0,967,967,0.8%
29095,Jackson,Missouri,208,747,956,0.3%
17197,Will,Illinois,137,818,955,0.4%
54059,Mingo,West Virginia,950,0,950,19.3%
49011,Davis,Utah,0,948,948,0.7%
21047,Christian,Kentucky,425,513,938,3.0%
41051,Multnomah,Oregon,701,236,937,0.2%
42009,Bedford,Pennsylvania,0,932,932,5.6%
39137,Putnam,Ohio,0,920,920,7.4%
39151,Stark,Ohio,0,912,912,0.6%
12081,Manatee,Florida,681,228,909,0.6%
27063,Jackson,Minnesota,0,889,889,17.7%
13205,Mitchell,Georgia,0,881,881,13.5%
21225,Union,Kentucky,847,17,864,16.8%
6019,Fresno,California,43,814,856,0.2%
42057,Fulton,Pennsylvania,0,854,854,15.9%
48233,Hutchinson,Texas,0,842,842,10.7%
26065,Ingham,Michigan,795,42,837,0.5%
55039,Fond du Lac,Wisconsin,0,818,818,1.8%
37077,Granville,North Carolina,0,803,803,4.0%
21045,Casey,Kentucky,0,799,799,19.3%
5055,Greene,Arkansas,0,795,795,5.0%
17043,DuPage,Illinois,419,375,794,0.1%
17141,Ogle,Illinois,0,788,788,5.3%
38105,Williams,North Dakota,15,765,780,2.9%
45045,Greenville,South Carolina,575,201,776,0.3%
41039,Lane,Oregon,40,731,771,0.5%
17001,Adams,Illinois,0,761,761,2.4%
13051,Chatham,Georgia,0,761,761,0.4%
42111,Somerset,Pennsylvania,661,99,760,3.3%
37067,Forsyth,North Carolina,0,752,752,0.4%
56037,Sweetwater,Wyoming,308,437,745,3.6%
19069,Franklin,Iowa,0,742,742,18.6%
5031,Craighead,Arkansas,0,728,728,1.3%
55045,Green,Wisconsin,0,720,720,4.7%
54049,Marion,West Virginia,715,1,716,4.1%
6071,San Bernardino,California,463,244,707,0.1%
27033,Cottonwood,Minnesota,0,705,705,14.4%
42041,Cumberland,Pennsylvania,0,701,701,0.5%
55025,Dane,Wisconsin,0,701,701,0.2%
51051,Dickenson,Virginia,627,70,697,20.6%
5119,Pulaski,Arkansas,0,690,690,0.3%
54005,Boone,West Virginia,680,0,680,14.9%
39169,Wayne,Ohio,0,677,677,1.4%
37105,Lee,North Carolina,0,677,677,2.5%
55101,Racine,Wisconsin,0,675,675,0.9%
4019,Pima,Arizona,1,668,668,0.2%
48277,Lamar,Texas,0,668,668,3.0%
48423,Smith,Texas,0,664,664,0.6%
22071,Orleans,Louisiana,0,663,663,0.4%
42011,Berks,Pennsylvania,0,655,655,0.4%
19167,Sioux,Iowa,0,648,648,2.8%
55071,Manitowoc,Wisconsin,0,647,647,1.9%
12083,Marion,Florida,587,54,641,0.5%
55049,Iowa,Wisconsin,0,641,641,5.9%
6099,Stanislaus,California,0,639,639,0.3%
19095,Iowa,Iowa,0,639,639,7.0%
20117,Marshall,Kansas,0,636,636,14.1%
40017,Canadian,Oklahoma,20,614,634,1.6%
19093,Ida,Iowa,0,629,629,17.5%
39017,Butler,Ohio,66,560,626,0.4%
21195,Pike,Kentucky,503,122,625,3.1%
27151,Swift,Minnesota,0,624,624,16.7%
54047,McDowell,West Virginia,604,12,615,15.8%
38053,McKenzie,North Dakota,0,614,614,5.4%
54069,Ohio,West Virginia,612,1,613,2.3%
38057,Mercer,North Dakota,612,0,612,14.2%
26073,Isabella,Michigan,0,599,599,2.2%
13135,Gwinnett,Georgia,41,557,598,0.2%
1127,Walker,Alabama,554,42,596,3.2%
48409,San Patricio,Texas,1,591,592,2.6%
6111,Ventura,California,14,577,591,0.2%
48453,Travis,Texas,74,515,589,0.1%
48157,Fort Bend,Texas,0,587,587,0.2%
18153,Sullivan,Indiana,558,27,584,10.2%
54091,Taylor,West Virginia,566,15,581,17.3%
55073,Marathon,Wisconsin,5,575,580,0.8%
40095,Marshall,Oklahoma,0,576,576,11.5%
21193,Perry,Kentucky,574,0,574,5.1%
42107,Schuylkill,Pennsylvania,488,82,570,1.1%
17007,Boone,Illinois,560,9,569,4.9%
16011,Bingham,Idaho,0,567,567,3.6%
39061,Hamilton,Ohio,334,228,563,0.1%
48013,Atascosa,Texas,425,138,563,3.9%
20041,Dickinson,Kansas,0,563,563,9.1%
39155,Trumbull,Ohio,471,90,561,0.9%
39035,Cuyahoga,Ohio,5,553,558,0.1%
6107,Tulare,California,163,394,557,0.3%
46035,Davison,South Dakota,0,551,551,4.4%
22045,Iberia,Louisiana,0,550,550,2.3%
45075,Orangeburg,South Carolina,0,546,546,1.9%
55133,Waukesha,Wisconsin,0,543,543,0.2%
56023,Lincoln,Wyoming,246,292,538,7.5%
39077,Huron,Ohio,0,538,538,2.5%
49007,Carbon,Utah,480,57,537,6.3%
17093,Kendall,Illinois,0,529,529,1.7%
18127,Porter,Indiana,0,527,527,0.8%
45021,Cherokee,South Carolina,525,0,525,2.9%
18069,Huntington,Indiana,0,522,522,3.8%
12105,Polk,Florida,140,381,522,0.2%
48219,Hockley,Texas,0,521,521,5.8%
28081,Lee,Mississippi,0,520,520,1.0%
31141,Platte,Nebraska,0,519,519,2.6%
42065,Jefferson,Pennsylvania,24,490,514,3.6%
17187,Warren,Illinois,514,0,514,8.2%
20155,Reno,Kansas,0,513,513,1.9%
16027,Canyon,Idaho,0,509,509,0.6%
40019,Carter,Oklahoma,0,508,508,2.2%
42005,Armstrong,Pennsylvania,279,227,507,3.2%
27109,Olmsted,Minnesota,0,506,506,0.5%
19179,Wapello,Iowa,0,504,504,3.3%
17139,Moultrie,Illinois,0,503,503,9.9%
6047,Merced,California,0,500,500,0.6%
39059,Guernsey,Ohio,0,498,498,3.4%
42063,Indiana,Pennsylvania,340,147,487,1.8%
41047,Marion,Oregon,28,459,487,0.3%
54033,Harrison,West Virginia,47,440,486,1.3%
27025,Chisago,Minnesota,448,37,485,3.0%
55055,Jefferson,Wisconsin,0,479,479,1.4%
48497,Wise,Texas,17,462,479,2.2%
22103,St. Tammany,Louisiana,8,466,474,0.5%
19055,Delaware,Iowa,0,470,470,7.2%
18141,St. Joseph,Indiana,453,17,469,0.4%
31067,Gage,Nebraska,0,456,456,5.3%
18087,Lagrange,Indiana,0,455,455,3.0%
17109,McDonough,Illinois,0,451,451,4.5%
42097,Northumberland,Pennsylvania,57,393,450,1.7%
45007,Anderson,South Carolina,0,448,448,0.6%
31023,Butler,Nebraska,0,445,445,16.9%
46029,Codington,South Dakota,0,442,442,2.6%
30111,Yellowstone,Montana,19,421,440,0.5%
18133,Putnam,Indiana,0,440,440,3.6%
37057,Davidson,North Carolina,0,439,440,0.9%
19057,Des Moines,Iowa,8,431,439,2.2%
13073,Columbia,Georgia,0,435,435,1.1%
20113,McPherson,Kansas,0,434,434,2.7%
8045,Garfield,Colorado,0,434,434,1.6%
13015,Bartow,Georgia,0,433,433,0.9%
22055,Lafayette,Louisiana,0,432,432,0.3%
27131,Rice,Minnesota,0,432,432,1.7%
48039,Brazoria,Texas,1,428,429,0.4%
54107,Wood,West Virginia,358,71,429,1.2%
18181,White,Indiana,0,423,423,4.7%
55135,Waupaca,Wisconsin,372,48,420,2.3%
37097,Iredell,North Carolina,0,417,417,0.5%
1019,Cherokee,Alabama,414,0,414,7.8%
48375,Potter,Texas,224,188,412,0.5%
13017,Ben Hill,Georgia,0,411,411,7.0%
38055,McLean,North Dakota,410,0,410,12.1%
21107,Hopkins,Kentucky,410,0,410,2.3%
49035,Salt Lake,Utah,21,386,407,0.1%
17073,Henry,Illinois,0,407,407,2.8%
42083,McKean,Pennsylvania,0,407,407,2.9%
19023,Butler,Iowa,0,406,406,10.7%
48293,Limestone,Texas,393,10,403,4.4%
39043,Erie,Ohio,0,402,402,1.1%
37065,Edgecombe,North Carolina,0,401,401,2.6%
5145,White,Arkansas,0,400,400,1.6%
26081,Kent,Michigan,121,279,399,0.1%
49047,Uintah,Utah,0,397,397,2.7%
48303,Lubbock,Texas,0,396,396,0.3%
49013,Duchesne,Utah,0,396,396,4.4%
54055,Mercer,West Virginia,393,0,393,2.1%
31179,Wayne,Nebraska,0,391,391,9.3%
22017,Caddo,Louisiana,15,370,385,0.4%
17199,Williamson,Illinois,313,69,382,1.4%
29201,Scott,Missouri,49,332,381,2.4%
19039,Clarke,Iowa,0,380,380,8.1%
19091,Humboldt,Iowa,0,376,376,9.9%
17055,Franklin,Illinois,267,109,376,4.2%
42079,Luzerne,Pennsylvania,221,153,375,0.3%
13069,Coffee,Georgia,0,374,374,2.1%
48485,Wichita,Texas,0,374,374,0.7%
48141,El Paso,Texas,2,369,371,0.1%
6101,Sutter,California,0,367,367,1.1%
38077,Richland,North Dakota,20,346,366,4.6%
6113,Yolo,California,0,366,366,0.3%
6083,Santa Barbara,California,0,365,365,0.2%
36019,Clinton,New York,365,0,365,1.1%
49041,Sevier,Utah,356,8,364,3.7%
13019,Berrien,Georgia,0,364,364,9.5%
8069,Larimer,Colorado,0,364,364,0.2%
13031,Bulloch,Georgia,0,364,364,1.3%
27139,Scott,Minnesota,0,362,362,0.6%
46083,Lincoln,South Dakota,0,360,360,1.2%
48469,Victoria,Texas,38,323,360,1.0%
56025,Natrona,Wyoming,0,360,360,0.9%
46099,Minnehaha,South Dakota,0,358,358,0.3%
55021,Columbia,Wisconsin,0,358,358,1.6%
39139,Richland,Ohio,0,358,358,0.7%
42033,Clearfield,Pennsylvania,228,128,357,1.2%
27085,McLeod,Minnesota,0,357,357,2.3%
48495,Winkler,Texas,0,355,355,9.2%
17103,Lee,Illinois,0,351,351,2.8%
54067,Nicholas,West Virginia,320,30,350,5.0%
20149,Pottawatomie,Kansas,0,349,349,3.5%
42019,Butler,Pennsylvania,0,349,349,0.4%
48355,Nueces,Texas,39,309,348,0.2%
17099,La Salle,Illinois,0,346,346,0.9%
31109,Lancaster,Nebraska,2,343,345,0.2%
53071,Walla Walla,Washington,0,345,345,1.2%
56035,Sublette,Wyoming,0,345,345,9.0%
22109,Terrebonne,Louisiana,0,342,342,0.7%
8081,Moffat,Colorado,341,0,341,7.1%
22031,De Soto,Louisiana,6,335,341,4.1%
17167,Sangamon,Illinois,127,213,340,0.3%
20013,Brown,Kansas,0,336,336,7.6%
51191,Washington,Virginia,7,329,335,1.7%
55131,Washington,Wisconsin,0,335,335,0.6%
20057,Ford,Kansas,0,334,334,1.9%
37001,Alamance,North Carolina,0,334,334,0.5%
1031,Coffee,Alabama,8,325,334,2.0%
1097,Mobile,Alabama,9,323,333,0.2%
48251,Johnson,Texas,0,332,332,0.6%
17065,Hamilton,Illinois,320,11,331,16.3%
19113,Linn,Iowa,0,330,330,0.3%
51185,Tazewell,Virginia,138,192,330,2.4%
42129,Westmoreland,Pennsylvania,98,228,326,0.3%
17201,Winnebago,Illinois,0,325,325,0.3%
48389,Reeves,Texas,0,321,321,4.1%
42081,Lycoming,Pennsylvania,24,294,317,0.6%
39107,Mercer,Ohio,0,316,316,1.5%
55081,Monroe,Wisconsin,0,314,314,1.5%
8103,Rio Blanco,Colorado,216,98,314,11.0%
48449,Titus,Texas,17,297,314,1.8%
48473,Waller,Texas,0,312,312,1.2%
48503,Young,Texas,0,312,312,4.5%
8067,La Plata,Colorado,137,174,311,1.2%
34005,Burlington,New Jersey,40,269,308,0.1%
20091,Johnson,Kansas,16,292,307,0.1%
40071,Kay,Oklahoma,0,306,306,1.8%
37151,Randolph,North Carolina,0,306,306,0.7%
31169,Thayer,Nebraska,0,306,306,14.1%
23013,Knox,Maine,0,304,304,1.8%
54103,Wetzel,West Virginia,181,123,304,6.9%
12095,Orange,Florida,77,227,303,0.0%
17135,Montgomery,Illinois,219,82,301,3.4%
18073,Jasper,Indiana,0,300,300,2.6%
22051,Jefferson,Louisiana,0,299,299,0.2%
48065,Carson,Texas,7,292,299,4.5%
30003,Big Horn,Montana,296,3,299,7.7%
27171,Wright,Minnesota,0,297,297,0.6%
36029,Erie,New York,0,295,295,0.1%
19173,Taylor,Iowa,0,295,295,14.5%
39119,Muskingum,Ohio,0,295,295,0.8%
27009,Benton,Minnesota,0,294,294,1.7%
48401,Rusk,Texas,68,225,294,2.2%
30087,Rosebud,Montana,294,0,294,8.1%
39115,Morgan,Ohio,0,292,292,9.9%
37021,Buncombe,North Carolina,0,291,291,0.2%
20077,Harper,Kansas,2,289,291,12.1%
53057,Skagit,Washington,0,289,289,0.5%
12086,Miami-Dade,Florida,21,267,287,0.0%
17111,McHenry,Illinois,11,273,284,0.3%
39005,Ashland,Ohio,0,283,283,1.5%
6039,Madera,California,0,280,280,0.5%
39085,Lake,Ohio,31,247,278,0.3%
37127,Nash,North Carolina,0,278,278,0.7%
39133,Portage,Ohio,0,275,275,0.5%
27003,Anoka,Minnesota,0,274,274,0.2%
51195,Wise,Virginia,248,25,274,2.5%
56009,Converse,Wyoming,227,46,273,4.4%
6065,Riverside,California,55,217,272,0.0%
48127,Dimmit,Texas,0,272,272,4.7%
6007,Butte,California,0,272,272,0.3%
48309,McLennan,Texas,9,263,272,0.2%
39153,Summit,Ohio,0,270,270,0.1%
42037,Columbia,Pennsylvania,0,270,270,1.1%
26043,Dickinson,Michigan,17,253,270,2.0%
39089,Licking,Ohio,1,268,269,0.4%
38089,Stark,North Dakota,0,267,267,1.4%
55141,Wood,Wisconsin,0,266,266,0.7%
20123,Mitchell,Kansas,0,266,266,8.4%
6097,Sonoma,California,0,265,265,0.1%
18149,Starke,Indiana,0,263,263,6.4%
42013,Blair,Pennsylvania,260,0,260,0.5%
20059,Franklin,Kansas,0,260,260,2.5%
39033,Crawford,Ohio,0,260,260,2.0%
28019,Choctaw,Mississippi,192,68,259,11.3%
27039,Dodge,Minnesota,0,259,259,4.4%
40051,Grady,Oklahoma,0,258,258,1.9%
6087,Santa Cruz,California,198,60,258,0.2%
8051,Gunnison,Colorado,258,0,258,2.7%
46127,Union,South Dakota,0,256,256,2.6%
48187,Guadalupe,Texas,0,255,255,0.5%
39161,Van Wert,Ohio,0,254,254,2.2%
9007,Middlesex CT,Connecticut,0,253,253,0.4%
17091,Kankakee,Illinois,0,253,253,0.6%
21013,Bell,Kentucky,249,4,253,3.0%
13113,Fayette,Georgia,0,252,252,0.5%
8077,Mesa,Colorado,8,244,252,0.4%
22101,St. Mary,Louisiana,0,252,252,1.3%
38025,Dunn,North Dakota,0,251,251,12.3%
47163,Sullivan,Tennessee,224,27,251,0.4%
48235,Irion,Texas,0,251,251,32.1%
17077,Jackson,Illinois,250,0,250,1.1%
17157,Randolph,Illinois,249,0,249,2.3%
39029,Columbiana,Ohio,0,249,249,0.9%
38101,Ward,North Dakota,0,249,249,0.8%
48165,Gaines,Texas,0,248,248,3.7%
38061,Mountrail,North Dakota,0,248,248,4.7%
45085,Sumter,South Carolina,0,247,247,0.7%
40037,Creek,Oklahoma,0,246,246,1.2%
38003,Barnes,North Dakota,0,246,246,5.4%
54019,Fayette,West Virginia,241,4,245,2.4%
1133,Winston,Alabama,0,243,243,3.1%
40039,Custer,Oklahoma,62,181,243,2.0%
37199,Yancey,North Carolina,0,241,241,5.3%
47105,Loudon,Tennessee,241,0,241,1.4%
51760,Richmond City,Virginia,0,240,240,0.1%
26077,Kalamazoo,Michigan,208,32,240,0.2%
35006,Cibola,New Mexico,239,0,239,3.4%
48179,Gray,Texas,0,238,238,3.2%
17089,Kane,Illinois,82,154,237,0.1%
19063,Emmet,Iowa,0,236,236,7.2%
19169,Story,Iowa,1,235,236,0.5%
49049,Utah,Utah,25,211,236,0.1%
39013,Belmont,Ohio,82,151,233,1.1%
24021,Frederick,Maryland,17,215,232,0.2%
22019,Calcasieu,Louisiana,0,232,232,0.3%
55095,Polk,Wisconsin,0,232,232,1.4%
18177,Wayne,Indiana,231,0,231,0.8%
37119,Mecklenburg,North Carolina,3,227,230,0.0%
5001,Arkansas,Arkansas,0,228,228,2.3%
28061,Jasper,Mississippi,0,227,227,5.7%
19043,Clayton,Iowa,0,225,225,3.6%
49057,Weber,Utah,0,224,224,0.2%
27127,Redwood,Minnesota,0,224,224,3.6%
39045,Fairfield,Ohio,0,223,223,0.5%
48461,Upton,Texas,0,223,223,6.2%
42017,Bucks,Pennsylvania,205,18,223,0.1%
13003,Atkinson,Georgia,0,222,222,10.0%
37125,Moore,North Carolina,0,222,222,0.6%
21177,Muhlenberg,Kentucky,215,7,222,2.7%
42119,Union,Pennsylvania,0,222,222,1.3%
53053,Pierce,Washington,2,219,222,0.1%
1081,Lee,Alabama,1,220,221,0.3%
53077,Yakima,Washington,22,199,221,0.2%
54093,Tucker,West Virginia,221,0,221,7.9%
13277,Tift,Georgia,0,220,220,1.0%
48167,Galveston,Texas,53,167,220,0.2%
55019,Clark,Wisconsin,0,219,219,1.9%
12057,Hillsborough,Florida,4,215,219,0.0%
55009,Brown,Wisconsin,0,218,218,0.1%
22013,Bienville,Louisiana,25,192,217,5.8%
42021,Cambria,Pennsylvania,217,0,217,0.5%
8071,Las Animas,Colorado,31,186,217,4.6%
48487,Wilbarger,Texas,0,217,217,3.6%
42085,Mercer,Pennsylvania,7,208,215,0.5%
19181,Warren,Iowa,0,214,214,1.7%
48383,Reagan,Texas,0,214,214,12.4%
48231,Hunt,Texas,3,210,213,0.7%
48381,Randall,Texas,0,213,213,0.6%
19119,Lyon,Iowa,0,212,212,4.4%
48203,Harrison,Texas,44,168,211,1.0%
29077,Greene,Missouri,58,152,210,0.1%
35005,Chaves,New Mexico,0,209,209,1.0%
48003,Andrews,Texas,0,208,208,2.7%
13255,Spalding,Georgia,0,208,208,0.9%
48465,Val Verde,Texas,0,208,208,1.1%
20131,Nemaha,Kansas,0,207,207,3.6%
26137,Otsego,Michigan,0,207,207,1.9%
31001,Adams,Nebraska,0,207,207,1.3%
27119,Polk,Minnesota,119,87,207,1.7%
47093,Knox,Tennessee,87,119,207,0.1%
21133,Letcher,Kentucky,206,0,206,4.8%
22015,Bossier,Louisiana,0,206,206,0.5%
26021,Berrien,Michigan,109,96,205,0.3%
8059,Jefferson,Colorado,0,205,205,0.1%
48357,Ochiltree,Texas,0,204,204,4.9%
21095,Harlan,Kentucky,192,12,204,3.3%
31153,Sarpy,Nebraska,0,203,203,0.3%
19193,Woodbury,Iowa,0,203,203,0.4%
32003,Clark,Nevada,154,49,202,0.0%
51081,Greensville,Virginia,196,5,202,5.1%
31177,Washington,Nebraska,0,202,202,2.4%
5061,Howard,Arkansas,0,202,202,3.2%
16019,Bonneville,Idaho,0,201,201,0.3%
30065,Musselshell,Montana,191,10,201,15.3%
22075,Plaquemines,Louisiana,0,200,200,1.7%
27093,Meeker,Minnesota,0,200,200,2.5%
46067,Hutchinson,South Dakota,0,200,200,7.2%
19127,Marshall,Iowa,0,199,199,1.3%
48475,Ward,Texas,0,199,199,3.2%
20189,Stevens,Kansas,0,199,199,9.6%
48441,Taylor,Texas,0,197,197,0.3%
55109,St. Croix,Wisconsin,0,196,196,0.5%
8005,Arapahoe,Colorado,0,196,196,0.1%
29175,Randolph,Missouri,0,196,196,2.1%
55061,Kewaunee,Wisconsin,0,195,195,2.9%
36013,Chautauqua,New York,48,147,195,0.4%
51161,Roanoke,Virginia,187,7,195,0.5%
49015,Emery,Utah,194,0,194,5.2%
28067,Jones,Mississippi,0,193,193,0.7%
19041,Clay,Iowa,0,192,192,2.2%
21029,Bullitt,Kentucky,0,192,192,0.7%
36037,Genesee,New York,0,192,192,0.8%
20125,Montgomery,Kansas,0,192,192,1.3%
48335,Mitchell,Texas,0,192,192,9.4%
20011,Bourbon,Kansas,0,191,191,3.4%
18085,Kosciusko,Indiana,0,191,191,0.5%
27013,Blue Earth,Minnesota,0,190,190,0.5%
55075,Marinette,Wisconsin,0,189,189,1.1%
45003,Aiken,South Carolina,0,188,188,0.3%
26139,Ottawa,Michigan,67,121,188,0.1%
48073,Cherokee,Texas,0,188,188,1.3%
17121,Marion,Illinois,0,188,188,1.5%
6053,Monterey,California,0,187,187,0.1%
48395,Robertson,Texas,125,62,187,3.2%
56029,Park,Wyoming,0,184,184,1.3%
20159,Rice,Kansas,0,183,183,4.8%
17119,Madison,Illinois,0,183,183,0.2%
