player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Trevor Ariza,arizatr01,2020,2013,962,-1.526089885738026,.8551193680389182,-.6709705176991075,-2.186400778469967,3.817073557476958,1.630672779006991,-1.741165161316405,1.544488881589279,-.1966762797271254,1.243534770004,1.243534770004,0,-1.675748903815419,1.368055213401556,-.3076936904138631,-.1537873802130378
D.J. Augustin,augusdj01,2020,2075,1013,.4107361700140222,-2.354370207660483,-1.943634037646461,-2.934953644834639,5.164428992660474,2.229475347825835,-.2150259169034551,-.9760107289082542,-1.191036645811709,.7916639688560063,.7916639688560063,0,-.8295652714568018,-.8789264391913921,-1.708491710648194,-1.780517502916938
Deandre Ayton,aytonde01,2020,1337,619,-1.377722649483249,3.18757791510335,1.809855265620101,-.251476631392465,1.637671724139266,1.386195092746801,-1.221592411681557,3.089219527869407,1.86762711618785,1.457686550397782,1.457686550397782,0,-1.574325541642184,3.193042866284421,1.618717324642238,-.0436496460520738
Dwayne Bacon,bacondw01,2020,1329,644,-4.787766254234022,-1.321744176255558,-6.109510430489579,-2.810267715426484,1.323445134921162,-1.486822580505322,-4.602713817424094,-.8105013837538841,-5.413215201177978,-.8700957302881657,-.8700957302881657,0,-4.140970237981388,-1.780929483511087,-5.921899721492474,-.577657662424515
Marvin Bagley III,baglema01,2020,706,334,-3.590364979465234,.6834598757428473,-2.906905103722387,-4.031772391330051,-4.211703286521613,-8.243475677851663,-3.877087503956071,-.2754874484575594,-4.15257495241363,-.2393906176894828,-.2393906176894828,0,-3.243883165350976,-.1343790343568387,-3.378262199707815,.1632205324280968
Lonzo Ball,balllo01,2020,2873,1324,-.9460950384092601,-.1984446452582624,-1.144539683667523,.2760966026447564,-1.210736649187861,-.9346400465431043,-.7668176547547215,-.3945246338444642,-1.161342288599186,1.081831797261036,1.081831797261036,0,.8540430775644763,-.0118137486070657,.8422293289574107,.8259038860933556
Mo Bamba,bambamo01,2020,1421,687,-2.386879768568976,3.036997964966669,.6501181963976927,-.7769249096217169,4.103175051513061,3.326250141891344,-2.15712811861563,3.422642187696345,1.265514069080715,1.399310076196494,1.399310076196494,0,-2.323710208563708,2.784944389108586,.4612341805448783,-.5914025912458853
J.J. Barea,bareajo01,2020,485,238,4.576309614510182,-.261203641960661,4.315105972549522,3.76581244008707,-2.646753076231109,1.11905936385596,4.563206743935035,-.7786908026915886,3.784515941243447,.7908435998706012,.7908435998706012,0,5.033673857882041,-2.409943693292652,2.623730164589389,-.337832430963072
Harrison Barnes,barneha02,2020,3560,1705,-.7663508770090127,-.5039778737266964,-1.270328750735709,-.088265552544076,2.269681838353988,2.181416285809912,-.6469190789418363,.0637662096147356,-.5831528693271006,1.886971594424008,1.886971594424008,0,-.9859140324628205,-.1852597325942206,-1.171173765057041,.1110195390179743
RJ Barrett,barrerj01,2020,2680,1281,-1.987371450042196,-1.376351691358324,-3.36372314140052,-1.451741050471927,-4.273234874868113,-5.724975925340041,-1.916519080938478,-2.031735598572697,-3.948254679511176,-.7891131808225285,-.7891131808225285,0,-2.28754743219093,-1.423814216066972,-3.711361648257902,.7784511218993669
Will Barton,bartowi01,2020,3203,1574,1.748788474808045,1.491181934402989,3.239970409211034,3.235840797712608,1.986873508574985,5.222714306287592,2.145249817497402,1.666817566953009,3.812067384450411,5.223671215815577,5.223671215815577,0,1.479255899162489,1.905070463255568,3.384326362418056,-.8912816908807636
Keita Bates-Diop,bateske01,2020,1392,641,-1.05737605265835,-2.235905752186633,-3.293281804844983,-7.372048114020894,-1.080654479017333,-8.452702593038229,-2.41262697452896,-2.123846815263532,-4.536473789792492,-.5805610473990812,-.5805610473990812,0,-3.447435920115325,-2.2971203152099,-5.744556235325225,-.643447799501183
Nicolas Batum,batumni01,2020,1028,505,-1.422348650049674,3.152886254684657,1.730537604634983,3.495083927653469,-.2871023452874697,3.207981582365999,-.4772169390299449,2.673782787691422,2.196565848661477,1.266789736098749,1.266789736098749,0,-.9184226015639037,1.956884083620655,1.038461482056751,-.6163264298122253
